sovereign,territory,habitat,habitat_area,mpa,heavily_restricted,minimal_area_km2,high_area_km2,upgrade_gain_percent,opportunity_score,high_protection_percent,enabling_conditions,enabling_band,global_share
Denmark,Denmark,Saltmarshes,302,295,0,295,0,97.68211920529801,249.32536585365852,0,84.5170731707317,>=70,0.1344870146053194
Germany,Germany,Saltmarshes,206.697799682617,201.697799682617,0,201.697799682617,0,97.5810095667794,165.18719141875704,0,81.8983606557377,>=70,0.09204692054570693
Croatia,Croatia,Saltmarshes,102.626388549805,100.025405883789,0.0304591953754425,99.99494668841356,0.0304591953754425,97.4359013324196,65.54390991684707,0.02967969135994738,65.54722222222222,50-69,0.04570171064830731
France,Collectivity of Saint Martin,Seagrasses,49.0120544433594,47.0724945068359,0,47.0724945068359,0,96.04268794982886,0,0,NA,Data missing,0.015531666883016371
Germany,Germany,Seagrasses,523.515625,502.515655517578,0,502.515655517578,0,95.98866423854646,411.5520839073305,0,81.8983606557377,>=70,0.16589939736051584
Spain,Spain,Saltmarshes,881.872314453125,845.897338867188,0,845.897338867188,0,95.92061401675296,557.5983210896123,0,65.91796610169492,50-69,0.39271647295988155
France,France,Saltmarshes,803,771,1,770,1,95.89041095890411,577.9884581497797,0.12453300124533001,75.06343612334801,>=70,0.3575929560532168
Netherlands,Netherlands,Saltmarshes,140.69596862793,132.946380615234,0,132.946380615234,0,94.49196157624833,109.41487124633758,0,82.3,>=70,0.06265490327077476
Bahamas,Bahamas,Saltmarshes,326,304,0,304,0,93.25153374233129,197.6172576419214,0,65.0056768558952,50-69,0.14517472437527854
Belgium,Belgium,Saltmarshes,3.60623598098755,3.35582828521729,0,3.35582828521729,0,93.05625873929395,2.567208638191227,0,76.5,>=70,0.0016059334802824533
Portugal,Portugal,Saltmarshes,200.127670288086,186.102691650391,0,186.102691650391,0,92.9919842580959,139.3022362400544,0,74.85234899328859,>=70,0.08912110237404756
Palau,Palau,Seagrasses,736,729,48,681,48,92.52717391304348,434.0734455445544,6.521739130434782,63.740594059405936,50-69,0.2332345982172732
Australia,Norfolk Island,Cold-water corals,40,40,3,37,3,92.5,30.820080745341613,7.5,83.29751552795031,>=70,0.289471299629076
France,France,Seagrasses,1530.02209472656,1425.02209472656,13.0220880508423,1412.0000066757177,13.0220880508423,92.2862494301473,1059.8957230726971,0.8511045752688663,75.06343612334801,>=70,0.4848560985422553
France,Guadeloupe,Mangroves,38,36,1,35,1,92.10526315789474,27.02,2.6315789473684212,77.2,>=70,0.02604649383093208
Malta,Malta,Seagrasses,68,62,0,62,0,91.17647058823529,40.5453043478261,0,65.39565217391305,50-69,0.021548848748335025
France,Martinique,Mangroves,22,21,1,20,1,90.9090909090909,14.97111111111111,4.545454545454546,74.85555555555555,>=70,0.01507954906001331
United Kingdom,United Kingdom,Saltmarshes,609,552,0,552,0,90.64039408866995,442.6147360594795,0,80.18382899628253,>=70,0.2712006354127136
Cyprus,Cyprus,Saltmarshes,20,18,0,18,0,90,11.43,0,63.5,50-69,0.008906424808299297
France,Amsterdam and Saint Paul Islands,Cold-water corals,10,10,1,9,1,90,7.316999999999999,10,81.3,>=70,0.072367824907269
Latvia,Latvia,Saltmarshes,10,9,0,9,0,90,5.679,0,63.1,50-69,0.0044532124041496484
Mozambique,Mozambique,Seagrasses,724.76220703125,654.76220703125,3.76444029808044,650.9977667331696,3.76444029808044,89.8222562403975,299.52903523717544,0.5194035038747717,46.01076233183856,<50,0.22967339967391
Cuba,Cuba,Saltmarshes,7013,6298,0,6298,0,89.80464850991017,3511.590277108434,0,55.75722891566265,50-69,3.1230378590301484
United States,United States,Mangroves,2336,2088,0,2088,0,89.38356164383562,1580.9115695364237,0,75.71415562913907,>=70,1.6011739365541404
Seychelles,Seychelles,Warm-water corals,1482,1397,77,1320,77,89.06882591093117,822.1435079726651,5.195681511470985,62.283599088838265,50-69,0.9934152132637157
Ireland,Ireland,Saltmarshes,99,88,0,88,0,88.88888888888889,71.632,0,81.4,>=70,0.04408680280108152
France,New Caledonia,Cold-water corals,70,63,1,62,1,88.57142857142857,49.057312348668276,1.4285714285714286,79.12469733656174,>=70,0.5065747743508829
Mauritania,Mauritania,Mangroves,4.06534862518311,3.59496235847473,0,3.59496235847473,0,88.4293744503353,1.5278590023517602,0,42.5,<50,0.0027865283654321077
Saint Kitts and Nevis,Saint Kitts and Nevis,Seagrasses,57,50,0,50,0,87.71929824561404,29.95,0,59.9,50-69,0.0180630055684573
Bangladesh,Bangladesh,Mangroves,4517.85595703125,3986.9990234375,33,3953.9990234375,33,87.51936894499246,1589.1912875,0.7304349743298321,40.192,<50,3.0966922977330054
Poland,Poland,Saltmarshes,8,7,0,7,0,87.5,4.521999999999999,0,64.6,50-69,0.0035625699233197187
Palau,Palau,Warm-water corals,505,505,67,438,67,86.73267326732673,279.183801980198,13.267326732673267,63.740594059405936,50-69,0.3385119316451933
Japan,Japan,Seagrasses,546,472,0,472,0,86.44688644688645,362.0280292682927,0,76.70085365853659,>=70,0.17302457965574886
Colombia,Colombia,Warm-water corals,534,467,7,460,7,86.14232209737828,241.43024570782356,1.3108614232209739,52.48483602343991,50-69,0.35795123069016477
Spain,Spain,Cold-water corals,1429.77880859375,1229,0,1229,0,85.957351767493,810.1318033898305,0,65.91796610169492,50-69,10.346998247643617
Brazil,Brazil,Mangroves,11357,9772,27,9745,27,85.80611076868891,5438.938750991276,0.23773883948225763,55.81260904044409,50-69,7.784474485207779
Dominican Republic,Dominican Republic,Cold-water corals,20.9791107177734,17.9791107177734,0,17.9791107177734,0,85.7000611686633,9.469037743288485,0,52.6668859874576,50-69,0.15182126111340355
Estonia,Estonia,Saltmarshes,228,197,4,193,4,84.64912280701755,139.92499999999998,1.7543859649122806,72.5,>=70,0.10153324281461198
Palau,Palau,Mangroves,50,42,0,42,0,84,26.77104950495049,0,63.740594059405936,50-69,0.034271702409121155
Mauritania,Mauritania,Seagrasses,6,5,0,5,0,83.33333333333333,2.125,0,42.5,<50,0.0019013690072060315
Albania,Albania,Saltmarshes,57.91015625,47.91015625,0,47.91015625,0,82.7318718381113,28.650273437499997,0,59.8,50-69,0.02578862261387443
Dominican Republic,Dominican Republic,Mangroves,193.927993774414,159.927993774414,0,159.927993774414,0,82.46771941571758,84.22909414319892,0,52.6668859874576,50-69,0.13292484982869232
Republic of the Congo,Republic of the Congo,Mangroves,23.0422286987305,19,0,19,0,82.45730154152491,6.707,0,35.3,<50,0.015793928096116055
Tanzania,Tanzania,Mangroves,1087.01635742188,907.016418457031,11,896.016418457031,11,82.4289728796859,456.4830311864216,1.011944293652502,50.94583333333333,50-69,0.745078022308191
France,Réunion,Warm-water corals,11,9,0,9,0,81.81818181818181,6.848999999999999,0,76.1,>=70,0.007373527223954705
United States,Alaska,Seagrasses,181,148,0,148,0,81.76795580110497,112.184,0,75.8,>=70,0.05735796505071528
Netherlands,Bonaire,Warm-water corals,21,20,3,17,3,80.95238095238095,14.501,14.285714285714286,85.3,>=70,0.014076733791186255
Malta,Malta,Cold-water corals,5,4,0,4,0,80,2.615826086956522,0,65.39565217391305,50-69,0.0361839124536345
Romania,Romania,Seagrasses,5,4,0,4,0,80,2.424,0,60.6,50-69,0.001584474172671693
Equatorial Guinea,Equatorial Guinea,Mangroves,234.379241943359,186.597930908203,0,186.597930908203,0,79.61367626289064,73.80694559143062,0,39.554,<50,0.16065151261516414
El Salvador,El Salvador,Mangroves,369.428894042969,291.596282958984,0,291.596282958984,0,78.93163952819236,154.08433585357645,0,52.84166666666666,50-69,0.25321914235942766
Nicaragua,Nicaragua,Mangroves,761.839721679688,600.97509765625,0,600.97509765625,0,78.88471558443197,279.333225390625,0,46.48,<50,0.5221908844970791
France,New Caledonia,Seagrasses,1516,1192,1,1191,1,78.56200527704486,942.3751452784502,0.06596306068601583,79.12469733656174,>=70,0.4804125691540573
Greece,Greece,Seagrasses,850.537536621094,709,46,663,46,77.95070428447886,428.1602337662338,5.408344490325833,64.57922077922078,50-69,0.26953095193278553
France,Guadeloupe,Cold-water corals,9,9,2,7,2,77.77777777777777,5.404,22.22222222222222,77.2,>=70,0.06513104241654209
Ecuador,Ecuador,Saltmarshes,642.020751953125,498.014343261719,0,498.014343261719,0,77.56982025062015,260.6390115888238,0,52.33564356435644,50-69,0.2859054776319141
United Kingdom,United Kingdom,Seagrasses,728.485229492188,558,0,558,0,76.59729770896938,447.4257657992565,0,80.18382899628253,>=70,0.23085320626063657
United Kingdom,Turks and Caicos Islands,Mangroves,153,117,0,117,0,76.47058823529412,90.79199999999999,0,77.6,>=70,0.10487140937191074
Colombia,Colombia,Mangroves,2766.841796875,2112.6572265625,1,2111.6572265625,1,76.3201289263269,1108.299832738447,0.03614229050354258,52.48483602343991,50-69,1.896487573512361
Greece,Greece,Saltmarshes,135,105,2,103,2,76.29629629629629,66.5165974025974,1.4814814814814814,64.57922077922078,50-69,0.060118367456020255
France,Martinique,Seagrasses,547,538,123,415,123,75.86837294332724,310.65055555555557,22.486288848263253,74.85555555555555,>=70,0.1733414744902832
Cameroon,Cameroon,Mangroves,1966.77404785156,1487.57983398438,0,1487.57983398438,0,75.6355228303609,566.7679167480488,0,38.1,<50,1.3480938974790255
Thailand,Thailand,Seagrasses,1849.54248046875,1393.15100097656,0,1393.15100097656,0,75.3240877507976,706.6812035184407,0,50.72538461538461,50-69,0.5861104583123746
Equatorial Guinea,Equatorial Guinea,Cold-water corals,4,3,0,3,0,75,1.18662,0,39.554,<50,0.028947129962907596
Morocco,Morocco,Seagrasses,4,3,0,3,0,75,1.5928993288590603,0,53.09664429530201,50-69,0.0012675793381373543
Netherlands,Bonaire,Seagrasses,4,3,0,3,0,75,2.559,0,85.3,>=70,0.0012675793381373543
Palau,Palau,Cold-water corals,4,4,1,3,1,75,1.912217821782178,25,63.740594059405936,50-69,0.028947129962907596
Mexico,Mexico,Mangroves,9809.8056640625,7336.82666015625,1,7335.82666015625,1,74.78055031233198,4056.0717137548054,0.01019388185908133,55.29126984126984,50-69,6.723974808201223
Japan,Japan,Warm-water corals,1052,786,0,786,0,74.7148288973384,602.8687097560976,0,76.70085365853659,>=70,0.705177330872759
France,France,Cold-water corals,236.996658325195,176.996658325195,0,176.996658325195,0,74.68318733943033,132.8597735623933,0,75.06343612334801,>=70,1.7150932673285564
Spain,Spain,Seagrasses,1233,966,46,920,46,74.61476074614761,606.4452881355932,3.7307380373073804,65.91796610169492,50-69,0.39073133098083945
Italy,Italy,Saltmarshes,445,423,91,332,91,74.6067415730337,221.67585573770492,20.44943820224719,66.76983606557377,50-69,0.19816795198465936
Antigua and Barbuda,Antigua and Barbuda,Saltmarshes,27,23,3,20,3,74.07407407407408,12.882105263157897,11.11111111111111,64.41052631578948,50-69,0.012023673491204052
Gambia,Gambia,Saltmarshes,200,147,0,147,0,73.5,67.09733333333332,0,45.644444444444446,<50,0.08906424808299297
Mexico,Mexico,Saltmarshes,15303.4111328125,11277.4111328125,137,11140.4111328125,137,72.79691459720384,6159.674780870226,0.8952252462606471,55.29126984126984,50-69,6.814934028244245
Jamaica,Jamaica,Mangroves,102,74,0,74,0,72.54901960784314,42.87276595744681,0,57.93617021276596,50-69,0.06991427291460715
France,Guadeloupe,Seagrasses,757,745,202,543,202,71.73051519154558,419.196,26.68428005284016,77.2,>=70,0.2398893897424943
Denmark,Greenland,Saltmarshes,3907,2801,0,2801,0,71.69183516764781,2375.2406289473684,0,84.79973684210526,>=70,1.7398700863012677
United Kingdom,Jersey,Seagrasses,7,5,0,5,0,71.42857142857143,3.785,0,75.7,>=70,0.00221826384174037
France,Guadeloupe,Warm-water corals,108,106,30,76,30,70.37037037037037,58.672000000000004,27.77777777777778,77.2,>=70,0.07239463092610074
Estonia,Estonia,Seagrasses,10,7,0,7,0,70,5.075,0,72.5,>=70,0.003168948345343386
Namibia,Namibia,Saltmarshes,214.243515014648,149.76335144043,0,149.76335144043,0,69.903330063545,94.05138470459003,0,62.8,50-69,0.0954071878571852
France,French Guiana,Mangroves,648,452,0,452,0,69.75308641975309,359.1804705882353,0,79.46470588235294,>=70,0.44416126322221017
Honduras,Honduras,Mangroves,607.020874023438,421.428649902344,0,421.428649902344,0,69.42572618780684,228.83042235710062,0,54.29873417721519,50-69,0.41607277501311773
Sudan,Sudan,Warm-water corals,1639.269226074221,1135.269226074219,0,1135.269226074219,0,69.25459271830542,392.8031522216798,0,34.6,<50,1.0988360241681299
Suriname,Suriname,Mangroves,802,571,22,549,22,68.45386533665835,316.773,2.743142144638404,57.7,50-69,0.5497181066423034
United Kingdom,South Georgia and the South Sandwich Islands,Cold-water corals,167,165,51,114,51,68.26347305389221,95.98800000000001,30.538922155688624,84.2,>=70,1.2085426759513922
Nicaragua,Nicaragua,Saltmarshes,785.44970703125,530.666015625,0,530.666015625,0,67.56206169211632,246.65356406249998,0,46.48,<50,0.349777437818727
Madagascar,Madagascar,Saltmarshes,55,37,0,37,0,67.27272727272727,18.463,0,49.9,<50,0.024492668222823068
Costa Rica,Costa Rica,Seagrasses,6,4,0,4,0,66.66666666666667,2.4761913875598087,0,61.904784688995214,50-69,0.0019013690072060315
Poland,Poland,Seagrasses,6,4,0,4,0,66.66666666666667,2.5839999999999996,0,64.6,50-69,0.0019013690072060315
Spain,Canary Islands,Saltmarshes,3,2,0,2,0,66.66666666666667,1.3681183431952664,0,68.40591715976332,50-69,0.0013359637212448947
Taiwan,Taiwan,Mangroves,3,2,0,2,0,66.66666666666667,1.2331343283582088,0,61.656716417910445,50-69,0.0020563021445472694
Honduras,Honduras,Saltmarshes,30.5503177642822,20.3339805603027,0,20.3339805603027,0,66.55898219191717,11.041094052085375,0,54.29873417721519,50-69,0.013604705401861487
Uruguay,Uruguay,Saltmarshes,307,201,0,201,0,65.47231270358306,139.81975163398693,0,69.56206548954573,50-69,0.13671362080739421
Dominican Republic,Dominican Republic,Warm-water corals,341,223,0,223,0,65.39589442815249,117.44715575203045,0,52.6668859874576,50-69,0.22857934394259585
Venezuela,Venezuela,Mangroves,2838.68505859375,1854.7900390625,0,1854.7900390625,0,65.33976121963104,816.3313104585427,0,44.01206030150754,<50,1.945731391226873
Bahamas,Bahamas,Mangroves,1483,968,3,965,3,65.0708024275118,627.3047816593887,0.20229265003371544,65.0056768558952,50-69,1.0164986934545335
Netherlands,Netherlands,Seagrasses,31.3931045532227,20.3931045532227,0,20.3931045532227,0,64.96045817529448,16.78352504730228,0,82.3,>=70,0.009948312672912697
Brunei,Brunei,Mangroves,102.520301818848,66.5065765380859,0,66.5065765380859,0,64.87161601962714,37.775735473632785,0,56.8,50-69,0.07027090549657683
Guatemala,Guatemala,Warm-water corals,6.19178056716919,4,0,4,0,64.60177256941702,1.8304,0,45.76,<50,0.004150478416070521
Sudan,Sudan,Seagrasses,4435,2860,0,2860,0,64.4870349492672,989.5600000000001,0,34.6,<50,1.4054285911597917
France,Martinique,Warm-water corals,64,64,23,41,23,64.0625,30.690777777777775,35.9375,74.85555555555555,>=70,0.04290052203028192
United States,United States,Seagrasses,13396.16796875,8518.5322265625,43,8475.5322265625,43,63.268333499056254,6417.1776604173665,0.32098731592727514,75.71415562913907,>=70,4.245176431851238
Finland,Finland,Saltmarshes,131,88,6,82,6,62.595419847328245,70.78822429906543,4.580152671755725,86.32710280373833,>=70,0.0583370824943604
Cambodia,Cambodia,Mangroves,631.659118652344,395,0,395,0,62.53372876857055,178.3095833333333,0,45.141666666666666,<50,0.4329606667692177
France,New Caledonia,Warm-water corals,4507,3772,965,2807,965,62.280896383403594,2221.030254237288,21.4111382294209,79.12469733656174,>=70,3.0211351998512597
Ireland,Ireland,Seagrasses,53.5147514343262,33,0,33,0,61.665240173072476,26.862000000000002,0,81.4,>=70,0.016958548300927058
Australia,Australia,Warm-water corals,31676.57421875,27402.1171875,8109,19293.1171875,8109,60.90657737881269,16244.127487445156,25.59935914787187,84.19649002064693,>=70,21.23346203305226
Bahrain,Bahrain,Warm-water corals,212.435974121094,129.284088134766,0,129.284088134766,0,60.85790726813092,71.62338482666036,0,55.4,50-69,0.1424002216844749
Nicaragua,Nicaragua,Warm-water corals,449.953094482422,272,0,272,0,60.450745496678884,126.4256,0,46.48,<50,0.30161285378807295
Senegal,Senegal,Mangroves,1252.31909179688,752.950378417969,0,752.950378417969,0,60.124482917337325,335.38121105596383,0,44.54227272727273,<50,0.858382144706471
Thailand,Thailand,Warm-water corals,188,113,0,113,0,60.1063829787234,57.31968461538462,0,50.72538461538461,50-69,0.12602028346395314
Croatia,Croatia,Seagrasses,394.044891357422,235.044891357422,0,235.044891357422,0,59.64926751054422,154.06539726003015,0,65.54722222222222,50-69,0.12487079064581168
Iceland,Iceland,Cold-water corals,524,311,0,311,0,59.35114503816794,256.9735777083236,0,82.62816003483074,>=70,3.792074025140895
Mexico,Mexico,Seagrasses,9790,5912,147,5765,147,58.88661899897855,3187.5417063492064,1.501532175689479,55.29126984126984,50-69,3.1024004300911745
United Kingdom,United Kingdom,Cold-water corals,354.618957519531,206.932235717773,0,206.932235717773,0,58.35340478275925,165.92619002612338,0,80.18382899628253,>=70,2.566300262657168
United States,United States,Warm-water corals,749,575,140,435,140,58.07743658210948,329.35657698675493,18.69158878504673,75.71415562913907,>=70,0.5020701718856431
Spain,Canary Islands,Seagrasses,2116,1225,0,1225,0,57.89224952741021,837.9724852071007,0,68.40591715976332,50-69,0.6705494698746605
Sweden,Sweden,Cold-water corals,32.8935852050781,18.9407234191895,0,18.9407234191895,0,57.58181512018775,16.46055874864399,0,86.90564971751412,>=70,0.23804372146934255
Tanzania,Tanzania,Saltmarshes,5973,3443,20,3423,20,57.307885484681066,1743.875875,0.3348401138456387,50.94583333333333,50-69,2.659903768998585
Comores,Comores,Warm-water corals,241,138,0,138,0,57.261410788381745,64.85260714285714,0,46.99464285714286,<50,0.16154727827028034
United States,Puerto Rico,Mangroves,86,49,0,49,0,56.97674418604651,34.528666666666666,0,70.46666666666667,>=70,0.05894732814368839
Chile,Chile,Saltmarshes,664.777465820312,378,0,378,0,56.86113315131121,279.71999999999997,0,74,>=70,0.29603952567901826
Cyprus,Cyprus,Seagrasses,94,55,2,53,2,56.38297872340426,33.655,2.127659574468085,63.5,50-69,0.029788114446227826
Japan,Japan,Saltmarshes,9,5,0,5,0,55.55555555555556,3.8350426829268294,0,76.70085365853659,>=70,0.004007891163734683
Pakistan,Pakistan,Mangroves,775,430,1,429,1,55.354838709677416,155.727,0.12903225806451613,36.3,<50,0.531211387341378
Mozambique,Mozambique,Mangroves,2988,1640,0,1640,0,54.88621151271754,754.5765022421524,0,46.01076233183856,<50,2.0480769359690805
Israel,Israel,Warm-water corals,1.82705211639404,1,0,1,0,54.73297619849231,0.5688333333333333,0,56.88333333333333,50-69,0.0012247107745286831
Costa Rica,Costa Rica,Mangroves,380,206,0,206,0,54.21052631578947,127.52385645933015,0,61.904784688995214,50-69,0.26046493830932077
Kazakhstan,Kazakhstan,Seagrasses,24,13,0,13,0,54.166666666666664,7.176,0,55.2,50-69,0.007605476028824126
Canada,Canada,Saltmarshes,68231.53125,36904.59765625,27,36877.59765625,27,54.04773567389344,31781.914761493135,0.03957114768694276,86.18217232517246,>=70,30.38495013166244
Turkey,Turkey,Saltmarshes,266,142,0,142,0,53.38345864661654,75.83781914893616,0,53.40691489361702,50-69,0.11845544995038065
Guinea-Bissau,Guinea-Bissau,Seagrasses,15357.23046875,8153.318359375,0,8153.318359375,0,53.09107248189027,3515.0345217440517,0,43.11170454545454,<50,4.8666270083002345
Guyana,Guyana,Mangroves,274.903167724609,145.209930419922,0,145.209930419922,0,52.8222106794308,79.72025180053716,0,54.9,50-69,0.18842799111165037
Brazil,Brazil,Warm-water corals,683,626,270,356,270,52.12298682284041,198.69288818398093,39.53147877013177,55.81260904044409,50-69,0.4578290085419149
Gabon,Gabon,Mangroves,1730.75390625,900.822204589844,0,900.822204589844,0,52.047965995445466,423.4092417826593,0,47.00253164556962,<50,1.1863176563684796
United Kingdom,Anguilla,Warm-water corals,25,13,0,13,0,52,10.136454545454546,0,77.97272727272727,>=70,0.016758016418078874
